order_id,product_id,add_to_cart_order,reordered
384530,40706,6,1
2133551,46088,4,1
2498920,5450,17,0
1946763,14168,12,1
702422,38051,9,0
2191145,35206,4,1
2219353,8518,7,1
2472313,48205,6,0
2733134,28963,3,1
1037027,7021,6,0
864802,45504,3,0
2939651,27086,4,0
3162717,38383,6,1
1676905,34229,6,1
366041,44524,6,1
330860,1939,6,0
446127,35898,3,1
1221102,5876,11,0
2825121,8174,29,0
464408,41963,7,0
3045532,18721,3,1
702422,12320,22,1
758118,34160,5,1
1219555,26104,2,1
3266888,12980,7,0
1571982,31725,3,0
2563762,48110,20,1
628385,49235,1,1
1356160,30252,10,0
2246291,4605,14,1
699269,45061,38,0
1460198,39993,9,0
2993458,16696,4,1
360319,5412,2,1
2787322,30233,7,1
1953378,24852,6,1
1036185,10054,1,1
2298476,30154,1,0
522660,41292,7,0
1238015,31663,19,0
1037027,9808,7,0
1721106,12413,1,1
1571982,20561,1,1
1941179,44570,20,0
373658,38739,12,0
62539,7412,8,1
407922,44987,5,1
1036185,1115,9,1
1571982,38739,5,1
1409734,5077,10,0
1051559,22565,4,1
1776897,28931,6,1
1409734,39732,2,1
1319390,38141,5,0
3414214,45007,8,1
2419939,24670,4,1
373658,34243,13,0
1607229,26756,6,1
1867422,21333,4,1
1073064,35389,1,1
1905929,21903,9,1
809920,24838,8,0
1246420,8277,2,1
2018728,13424,1,0
1155473,48395,26,0
3334139,4605,9,0
1058493,14715,13,0
702422,16797,17,0
2550592,6615,8,0
464408,39464,17,0
145541,16797,2,1
1621444,40760,1,0
711923,11123,4,0
2133756,35193,5,1
114309,27548,3,1
252753,25284,2,1
436126,13249,5,0
2485732,39928,16,1
572658,3868,15,0
252753,27985,3,1
1058493,9175,14,1
1299060,31474,1,0
254342,22220,6,0
1036185,43568,17,0
3414214,7628,11,0
1238015,21999,18,0
2219353,7500,13,0
1262456,5134,5,0
905844,46306,8,0
1227989,7021,3,1
702422,18434,10,1
1774589,33847,3,1
2809547,47616,21,0
304846,18926,3,1
835893,31734,2,1
809920,38656,6,0
1941179,28473,27,0
1671844,29594,13,0
1946763,30957,20,0
1941179,44239,17,0
1676905,43894,15,1
1621444,15904,2,1
2120886,35206,4,0
2133756,12144,9,1
1064200,47865,16,0
1058493,9470,8,0
1058493,21601,23,0
1036185,6631,18,1
2439875,44396,8,1
1941179,34898,16,1
1221102,2228,8,1
3309959,39275,6,1
1155473,15649,10,1
699269,31848,28,0
2607055,10473,3,1
2733134,31066,1,0
1565450,39993,4,0
3266888,19057,2,1
2439875,35951,4,1
809920,18157,17,0
374148,8175,24,1
374148,11563,29,0
2550592,19660,2,0
2809547,43122,6,1
1109826,11896,7,1
318770,8174,20,1
3166316,43712,3,0
2881431,21903,4,1
407922,46650,6,1
318770,43875,5,1
864802,13176,1,1
2921844,44661,4,1
1058493,24852,1,1
1155473,16797,12,1
2498920,24799,4,0
464408,928,13,0
373658,13646,6,0
3419158,45356,4,1
464408,18104,16,0
1155473,4562,16,0
147827,13176,2,1
2844368,44172,2,1
3419158,36011,1,1
1989664,39275,6,1
1037027,21137,9,1
2078585,23032,1,0
1531074,17664,1,1
3039231,27475,15,1
3309959,4605,3,1
2133756,5603,8,1
2078585,35102,15,0
1460198,7969,3,0
1989664,26209,5,1
2133756,27966,3,1
2498920,48679,13,0
1931344,32773,1,0
1607229,4461,9,0
443247,38297,9,1
2563762,9076,6,1
1058493,7736,22,0
1109826,1084,6,1
2627425,41566,8,0
2498920,42701,18,0
2439875,46802,9,1
3419158,46572,6,1
3246286,18224,1,1
2761587,43352,5,1
1912518,27336,2,0
1565450,33129,7,0
1064200,27696,13,0
1952959,10912,5,0
1109826,22828,4,1
2219353,79,8,1
2419939,13176,1,1
809920,32277,16,0
2018860,42265,14,0
436126,14332,8,0
2982082,13870,4,0
572658,12516,20,0
1946763,39775,14,0
374148,29392,34,0
3039231,18659,11,0
1238015,49075,1,1
374148,15599,6,1
2891355,24852,4,1
2485732,16249,14,1
145541,12341,4,1
2498920,34128,15,0
2498920,13176,8,0
587154,21070,5,1
2046414,45194,1,0
1319390,17530,19,0
1953378,31343,12,1
2563762,12614,5,1
1952959,30290,2,0
1155473,46346,21,0
3309959,34497,9,1
1109826,36412,21,1
259284,42110,11,1
2809547,22950,7,1
1064200,41096,12,0
835893,4920,6,0
828278,37173,4,1
173334,34829,10,1
1058493,26604,11,0
2246291,13885,5,1
699269,2240,3,1
2787322,4920,10,0
173334,1065,13,1
2769359,27521,2,1
522660,27778,2,0
1609317,40474,3,1
1774589,47141,2,1
2939651,24852,1,1
2982082,36076,3,0
1227572,37067,5,0
711923,8580,5,0
809920,26604,13,0
2876345,42315,6,0
443247,7821,10,1
1964718,4451,3,1
3414214,31040,16,0
2120886,40593,11,0
1989664,11068,14,1
1238015,3098,9,0
1109826,10749,5,1
1238015,25128,8,0
3414214,39928,6,0
1671844,20574,7,1
2683895,40623,3,1
511309,41276,9,1
1460198,26497,10,0
2018860,33957,13,0
1657563,6228,10,0
1240216,6182,1,1
1529257,6510,5,0
366041,13431,1,1
2683895,15029,1,1
1051559,22520,5,1
176114,15899,2,0
2191145,43875,5,0
3162717,27104,11,1
751704,34582,2,1
114309,20564,14,0
2380346,8390,13,0
374148,9752,19,0
259284,3092,6,1
2844368,196,3,1
1953378,49610,3,1
1329074,38453,7,0
360319,43187,1,0
1227989,22935,8,1
1037027,30480,5,0
2898330,37520,1,1
62539,9839,11,0
702422,28985,7,1
2078585,8153,11,0
443247,14289,8,1
2498920,11777,14,0
702422,4605,12,0
2844368,46041,1,1
2120886,16578,9,0
109143,18176,5,1
2876345,7969,9,1
1329074,36865,3,0
374148,7988,12,1
1109826,19964,19,1
511309,22788,8,1
926991,21137,2,1
1795821,35951,3,0
2323518,44142,2,0
2825121,21616,30,0
572658,32605,3,1
318770,21137,4,1
587154,42471,2,1
173334,19887,12,1
114309,23334,8,0
758118,47366,2,1
318770,16766,12,1
1946763,37646,7,0
2183623,18246,2,1
1946763,28599,9,1
2639837,22959,1,1
809920,7500,23,0
366041,17461,3,1
2627425,39984,7,0
2809547,21903,26,1
1227572,47672,8,1
2563762,8424,21,0
864802,47766,2,1
572658,39844,8,0
3309959,8076,10,1
3334139,2825,8,1
1931344,23288,4,0
1621444,38739,3,1
2825121,30391,3,1
1051559,23915,7,1
1565450,49513,17,0
374148,1875,41,0
1227989,26128,10,0
2295939,48220,5,1
464408,7350,19,0
702422,4656,19,0
3162717,16209,10,0
1240216,27521,8,1
464408,24273,15,0
702422,2295,14,0
1064200,38456,22,0
587154,23804,12,1
1012402,19173,3,1
2439875,47209,10,1
366041,14736,5,0
1221102,34530,14,0
1058493,35221,15,1
1953378,34969,9,0
1941179,5404,31,0
1262456,9415,1,0
2961194,24852,7,0
464408,22312,3,0
1238015,47616,4,0
751704,34487,6,1
2018860,25931,5,1
1774589,13194,1,0
659698,12099,1,1
1676905,5385,18,1
254342,11520,4,1
304846,24954,1,1
1905929,8424,8,0
1155473,24964,18,1
572658,5911,17,0
2921844,25931,3,1
1109826,45208,9,1
1522391,31506,3,1
1227572,47626,3,1
374148,22128,7,1
2607055,32478,1,1
305867,15643,6,0
2229411,1158,5,1
2078585,31231,7,0
1607229,11619,7,0
2639837,35909,7,1
1676905,35004,8,0
1867422,48825,8,0
1964718,43961,20,0
2078585,24915,13,0
1676905,20955,3,1
62539,21903,3,1
2809547,31683,2,1
1905929,21386,1,1
443247,13870,5,1
446127,13517,2,0
1058493,26152,20,0
1246420,26209,3,1
1356160,25537,6,1
304846,24852,4,1
3334139,46692,7,1
511309,22196,5,0
1671844,35968,10,1
2078585,26767,14,0
2550592,39657,5,0
3039231,39719,8,1
1964718,5212,5,1
2917865,4724,3,0
2787322,19508,11,0
2825121,41149,11,0
1565450,10955,5,0
318770,27966,15,1
2876345,8952,8,0
1058493,3741,28,0
828278,11870,7,1
2219353,27544,14,0
1051559,6383,3,1
373658,42769,9,0
2639837,16953,5,1
2323518,3808,1,0
699269,15891,33,1
176114,36695,12,1
2498920,46425,9,0
1246420,43295,6,0
318770,5114,13,1
702422,15649,3,0
1905929,4942,2,1
758118,22178,11,0
2393611,16797,3,0
1064200,43183,30,0
1565450,30304,1,1
1571982,45763,10,0
2018728,30450,2,0
711923,27945,1,0
3358415,24658,3,0
366041,28358,2,1
699269,43632,13,0
1036185,46595,12,1
2191145,37158,7,1
2809547,21938,14,1
2078585,9076,8,0
2639837,24908,6,0
1238015,37067,2,1
2627425,48775,6,0
1319390,21709,17,0
1565450,41166,16,1
1064200,48299,26,0
305867,12870,8,1
2397308,41837,2,1
2563762,46676,7,1
702422,43789,5,1
1061532,46595,1,0
2191145,36441,3,1
2078585,38395,5,1
1058493,4817,9,0
464408,12341,1,0
2498920,15602,7,1
3166316,40593,2,0
176114,39216,4,1
114309,47441,1,1
2891355,18020,10,1
3266888,651,9,0
304846,5785,6,1
3174249,36481,3,1
1319390,13113,21,1
1621444,42992,5,1
2993458,35761,5,1
2380346,29230,17,1
318770,46845,21,0
1221102,23233,2,1
446127,7054,1,1
3162717,5383,8,0
1356160,8518,12,1
1238015,44359,15,1
572658,44949,10,0
1036185,42460,5,1
1319390,39475,9,0
3162717,38689,1,0
1676905,27179,12,1
2550592,7987,3,1
2018860,46346,11,0
1657563,38920,8,1
751704,49010,3,0
628385,33816,5,1
522660,1675,6,0
1941179,16953,10,1
2825121,45123,28,0
2246291,14277,7,1
1989664,25931,9,1
1329074,10163,11,0
2993458,12679,7,0
1946763,29075,18,0
3266888,23794,5,0
1964718,33198,6,1
522660,33656,1,0
1989664,37687,10,1
509434,7500,2,0
2439875,28985,5,1
2120886,30305,2,0
2825121,43961,6,1
330860,44632,3,0
62539,46676,5,1
330860,35818,7,0
1064200,49522,11,0
384530,23288,16,1
2419939,22035,5,1
2191145,3081,6,0
1073064,24838,4,1
384530,5024,14,0
2133756,13176,2,1
305867,40261,4,1
2961194,36011,5,1
875421,14858,7,0
2917865,907,2,0
2439875,47652,2,0
2639837,24852,3,1
1941179,7736,26,0
905844,12409,9,1
305867,26738,5,0
2825121,38383,8,0
864802,10761,5,1
374148,38291,22,1
1221102,27966,1,1
1240216,3957,2,1
2229411,43352,7,1
699269,48183,32,1
511309,40271,7,1
1676905,31960,11,1
464408,6531,6,0
2007056,35939,5,0
1912518,21903,8,0
1657563,48642,13,0
3039231,14673,2,1
1155473,29675,20,1
373658,5818,7,1
702422,9689,24,1
1036185,21333,7,1
826427,5646,1,0
1051559,10734,11,1
2961194,32429,9,0
2881431,30827,2,1
1329074,26201,8,0
393,19828,4,1
1931344,14277,7,0
1952959,21526,8,0
758118,117,1,0
511309,28521,3,0
393,16797,6,1
374148,42989,20,0
875421,29956,5,0
374148,27323,26,0
109143,45066,13,1
864802,43352,16,0
374148,26861,40,0
2110658,47144,2,0
305867,5750,2,1
3419158,31717,5,1
2825121,35221,24,1
2639837,45,8,1
1409734,38739,11,1
1319390,40604,14,1
702422,46906,29,1
1329074,8309,4,0
1671844,47087,5,1
2219353,1529,5,1
1941179,1368,5,1
2936470,24024,3,1
1036185,35752,15,0
2825121,33731,32,0
3380907,42013,1,1
1064200,11777,23,0
702422,24838,20,0
3039231,30571,1,1
628385,22825,6,1
2295939,13245,6,1
1946763,5537,16,0
494319,35378,1,1
702422,37192,26,1
1931344,44632,3,0
511309,37849,1,1
443247,9385,4,1
2485732,44787,5,1
1941179,25312,36,0
2380346,22952,15,0
702422,37803,8,0
905844,33232,4,1
1037027,24964,10,0
3334139,34969,11,0
587154,30391,10,1
2133756,34339,11,0
1609317,35108,1,1
2380346,25691,18,1
3414214,42508,17,0
1565450,47209,6,0
374148,45099,25,0
1867422,41435,9,0
1946763,21183,11,1
2046414,3618,4,0
2380346,13909,14,0
147827,30307,5,1
699269,48004,16,0
1036185,27243,13,1
76443,6473,6,0
374148,30170,9,1
2873745,39275,3,1
318770,22035,1,1
864802,47788,10,1
1262456,10224,6,0
1867718,31288,1,1
2563762,34565,17,1
176114,47547,1,0
2891355,34115,11,1
436126,42265,3,0
1989664,48230,19,0
1941179,46167,29,0
2472313,38400,3,1
2898330,42972,2,1
1058493,17634,24,0
2876345,9076,2,0
3039231,11233,13,1
1676905,42450,5,1
2120886,33129,15,0
1931344,10761,2,0
826427,4853,3,1
436126,37464,4,0
826427,77,5,0
2219353,31231,11,0
587154,20842,4,1
2825121,18918,31,0
1941179,46842,3,1
1058493,7468,16,0
393,32403,3,1
393,13424,7,1
2246291,17794,16,1
464408,8247,18,1
2110658,79,3,0
3246286,11777,9,1
1064200,21938,27,0
587154,9067,6,1
3414214,7963,3,1
374148,35267,13,1
1676905,2872,4,1
109143,44275,1,1
2229411,24852,4,1
835893,45646,9,0
2961194,2240,2,1
3334139,45066,2,1
1061532,48790,3,1
464408,7606,9,0
1155473,38758,24,0
1109826,47788,18,0
3414214,38159,5,0
2235395,881,6,0
1058493,40723,18,0
393,30591,8,1
384530,4605,12,1
1246420,2411,7,0
76443,790,7,0
522660,24819,9,0
1036185,13176,6,1
114309,22159,7,0
2295939,38312,8,1
254342,47943,5,1
572658,35909,11,0
145541,43352,1,1
374148,21536,36,1
374148,14875,11,1
259284,16185,13,1
1989664,28171,18,1
1912518,15872,6,0
1240216,21903,9,1
173334,32455,1,1
1571982,17341,2,0
1262456,18434,7,0
2809547,47626,27,1
173334,42500,6,1
1609317,47626,4,0
2018860,18918,10,1
114309,11710,5,1
2761587,13829,2,1
835893,21405,7,0
374148,44813,30,0
1064200,42004,6,0
2246291,12980,18,1
2380346,46226,19,1
1941179,25368,38,0
864802,47626,7,1
1989664,47209,11,1
2393611,24024,1,1
1051559,27238,9,0
753317,47766,2,1
2876345,23441,4,0
1240216,39467,4,0
2787322,11078,13,0
1941179,39019,25,0
2018860,37158,1,1
145541,9434,6,0
2891355,39108,9,0
2043945,27730,1,1
176114,20323,8,1
1064200,40542,28,0
2733134,34358,9,1
2787322,39275,8,0
373658,48801,8,1
443247,49683,3,1
1155473,13198,1,1
3419158,41290,3,1
587154,19678,1,1
2921844,21938,6,1
835893,1883,3,1
2229411,4920,6,1
2235395,42796,9,1
1964718,28985,7,1
2380346,13627,12,0
1329074,5699,9,1
2133551,2054,3,0
259284,46979,3,1
114309,44989,2,1
259284,45865,18,0
374148,15979,2,1
114309,23291,12,0
875421,14252,3,0
147827,17689,7,1
2563762,28204,14,1
2485732,24852,1,1
366041,18072,7,0
305867,32655,3,1
1529257,25890,6,1
1241783,7969,2,1
304846,41844,7,1
173334,9755,9,1
2472313,7969,1,1
864802,2326,15,1
2550592,20955,6,1
1676905,3765,1,1
330860,24186,1,1
384530,41544,4,1
702422,5876,30,1
1931344,45064,6,0
1356160,21137,9,1
1946763,19496,17,0
176114,8518,13,1
3414214,21841,4,0
1221102,26940,15,0
2295939,27730,3,1
254342,27325,1,1
702422,38159,18,0
173334,26405,3,0
2891355,8393,2,1
2825121,35939,10,0
1565450,40332,18,1
2809547,29075,18,1
2761587,5373,1,1
2563762,35547,22,1
1227989,8424,13,1
1676905,28427,7,1
699269,26040,11,1
374148,40354,33,1
407922,8988,7,0
1941179,42824,33,0
259284,30639,10,1
2563762,37646,8,1
1073064,39276,5,1
384530,43933,5,1
2246291,45066,2,1
176114,38051,10,1
109143,7490,7,0
2246291,6860,13,0
2825121,15791,15,0
711923,28836,2,0
1155473,2081,22,0
1964718,39877,18,0
3246286,33055,10,1
393,12078,1,1
2733134,33731,7,1
173334,18615,11,1
1989664,35221,20,1
1109826,47809,3,1
2733134,14074,14,0
1912518,8277,5,1
1238015,1008,7,1
1952959,8421,1,0
1989664,45007,13,1
3246286,13870,7,1
2380346,16464,1,1
699269,7644,27,1
2825121,21903,1,1
2007056,24489,7,1
254342,28123,3,1
1109826,46313,15,1
2018860,31562,2,1
1319390,20899,11,0
147827,33198,1,1
1356160,40604,3,1
2110658,47209,1,1
374148,6128,21,1
318770,16384,2,1
1941179,15664,30,0
628385,44795,3,1
3309959,29675,1,1
2936470,22802,5,0
3039231,17492,10,0
2563762,15290,3,1
1989664,47626,4,1
62539,39275,2,1
711923,222,3,1
1155473,21903,14,1
384530,40545,11,0
1460198,28842,4,0
699269,35123,12,0
1565450,11454,8,0
1571982,27954,4,0
2809547,45007,11,1
1953378,37646,7,0
751704,26878,5,1
3039231,6184,5,1
1657563,41950,3,1
809920,23537,24,0
1227572,42265,1,1
2993458,47877,1,1
1409734,5025,5,0
1221102,12211,9,1
864802,30391,13,0
1155473,8412,3,0
2133756,19468,12,1
2825121,47672,26,1
1867718,22298,3,0
628385,24852,2,1
1064200,9851,29,0
2563762,21903,15,1
572658,43482,19,0
1657563,13373,12,0
1238015,33814,20,0
1221102,23198,13,0
1905929,16757,3,0
1671844,8277,1,1
2825121,22935,23,1
2323518,15290,5,1
2380346,15109,3,1
2809547,9839,1,1
2921844,6341,5,1
1460198,46031,7,0
173334,46562,8,1
1299060,36557,2,0
1989664,8518,17,1
1073064,260,3,1
2439875,4376,7,1
145541,42475,3,1
304846,28054,8,1
1964718,14233,1,1
1607229,27028,2,1
2787322,26736,6,0
1319390,42533,8,0
826427,23801,2,1
2876345,44570,1,1
572658,47977,9,0
699269,9076,9,1
1867422,44987,6,0
1529257,4210,1,1
1319390,43961,13,1
3162717,30027,5,1
758118,48107,9,0
2485732,14651,10,1
2167048,11005,6,1
1064200,8747,14,0
332603,32478,1,1
1964718,32360,10,1
109143,12464,12,0
1155473,44278,19,0
176114,30561,6,1
3309959,8193,2,1
1409734,16953,12,0
2078585,46484,18,0
1941179,33493,35,0
1964718,14651,16,1
2120886,33313,6,1
3334139,21927,6,1
809920,16823,22,0
522660,2663,11,0
2007056,48032,8,0
109143,27845,2,1
2246291,35221,9,1
2921844,36127,9,1
1609317,34358,5,1
330860,43441,5,0
2191145,10673,2,1
1565450,32109,12,0
809920,20995,14,0
1621444,3843,6,1
1946763,11520,1,1
1867718,1202,4,0
1037027,21405,3,0
1227989,35108,1,1
1064200,235,19,0
374148,36066,32,0
1221102,36550,10,1
2627425,47388,3,0
1964718,6343,17,0
2246291,18479,19,0
2607415,8013,2,1
1607229,13870,3,1
2043945,31292,2,1
1941179,26505,7,1
259284,38689,1,1
3174249,28993,1,1
1036185,39507,2,1
1989664,28985,8,1
1989664,8479,15,1
1522391,27429,1,1
1609317,8193,7,1
1912518,19660,7,0
2078585,43814,19,0
2120886,27994,14,0
2235395,40571,5,1
1460198,27323,6,1
2761587,42617,3,0
1356160,13176,1,1
1221102,39812,12,1
1155473,5479,23,0
711923,319,8,0
407922,27012,4,0
173334,43154,4,1
702422,24830,28,1
699269,35042,18,1
360319,49247,3,1
1912518,42585,1,0
2825121,31717,9,1
2183623,26714,1,1
2246291,7963,12,1
1051559,40837,1,0
145541,39275,7,0
1409734,17328,9,0
2876345,13380,7,0
3093586,23737,2,0
443247,21938,1,1
109143,8174,10,1
2563762,43961,10,1
1064200,39275,24,0
2898330,34452,3,1
2235395,40621,3,1
1671844,18926,8,1
2498920,42828,2,1
1221102,43654,16,0
373658,21616,5,0
1565450,9175,19,0
751704,35378,1,0
1109826,13176,2,1
1227989,11325,11,1
2898330,22275,4,1
1221102,41177,6,1
699269,10892,35,0
1946763,13176,2,1
1319390,12745,10,0
2787322,2582,12,0
1058493,27966,10,1
259284,27845,7,1
702422,48775,1,1
3174249,45504,2,1
1657563,30450,14,1
1051559,45443,10,0
3246286,43122,5,1
176114,24852,5,1
1329074,33957,10,0
2419939,14947,2,1
3246286,49610,4,1
1227989,30774,4,1
809920,34034,21,0
2167048,40706,4,1
62539,43713,4,0
699269,46842,19,1
443247,13629,7,1
1941179,32455,8,1
2018728,20776,3,1
1109826,45645,17,1
2627425,45957,2,0
3045532,20955,2,0
1109826,4116,16,1
1356160,35547,2,1
318770,21195,16,1
1529257,13176,2,1
2498920,1099,6,0
384530,34358,13,1
522660,10984,8,0
3093586,48775,3,1
1905929,17948,7,1
828278,10172,6,0
1776897,14992,8,1
1238015,10070,5,1
2825121,34126,18,1
1227989,45007,12,1
2120886,43789,8,0
2018860,45613,12,0
2246291,23237,17,1
3414214,19173,14,0
835893,1416,5,1
76443,43768,4,1
572658,24797,18,0
2167048,13176,5,1
