order_id,product_id,add_to_cart_order,reordered
1928996,12672,2,0
1655198,35068,5,1
1636812,17706,13,1
2579039,44987,1,1
3046450,19478,8,1
3096612,38293,2,1
3024721,46667,13,0
328899,13176,2,1
2380771,27555,3,1
2708844,35939,16,1
2215327,22825,12,1
967333,26629,26,0
2424487,45664,8,0
1854375,36322,12,0
919712,15359,2,0
464454,49683,16,1
1888171,37076,22,1
3005107,26460,8,1
3184970,29457,3,1
1593172,24115,14,0
2123268,41065,15,0
2245309,38970,4,0
3360812,42736,4,0
1738253,42701,12,0
3267157,40545,3,1
237329,43749,15,1
2877499,36316,8,0
1925631,26985,2,1
562466,5991,5,0
2394907,45535,9,1
3419825,4006,9,0
137420,12384,1,1
3146086,42078,3,1
815201,18725,32,1
1190582,2452,6,0
116874,42145,4,1
1154338,46226,10,1
743551,14678,11,0
1631808,18465,10,1
3226176,41276,3,1
239636,13176,6,1
1461743,22124,3,1
2229154,6846,29,1
960662,22825,4,0
2920762,30583,10,1
2681105,41844,19,0
2592838,31555,19,0
3382838,7212,9,1
2781237,24053,19,1
2434663,8518,3,0
175140,39275,11,0
942563,27695,3,1
2846704,13603,7,0
2293433,40763,4,1
1550826,48726,4,1
196208,3599,6,1
1508053,6184,3,1
1207687,8150,9,0
1334464,37849,21,0
923285,12144,5,0
3052221,432,6,1
3060833,27104,6,1
1491992,42508,5,1
165351,33316,8,0
1651019,24852,2,1
3033500,42110,14,1
1078578,27966,14,1
1974159,17794,9,0
3333799,45061,1,1
2159023,21938,16,0
147235,8571,5,1
441481,22957,1,0
2711485,8518,8,1
2049209,28204,8,0
3171557,17008,9,0
832387,2449,5,0
888990,39558,4,1
1286929,21616,3,0
2042742,25890,17,1
1319340,22935,3,1
2225416,25890,8,1
403179,21179,11,1
1336176,33198,12,1
1466816,19057,4,1
3411342,34358,1,1
3184805,32315,14,1
489571,14867,27,1
2901579,33772,6,1
2371990,15902,2,1
1387420,39890,24,0
2691282,38739,10,0
2823045,26751,2,0
1362807,23643,18,0
2791134,17794,2,0
2760819,32734,11,0
3060958,11142,3,0
2834292,49533,9,0
2640132,30027,7,1
2727488,42557,11,0
2293433,27845,1,1
2610074,12167,10,0
358760,12935,12,1
525542,4605,10,1
755549,28754,3,1
322,28842,5,1
272279,29079,8,0
1094608,32271,12,0
2131071,44053,3,1
1589758,7179,20,1
818819,11941,12,1
1290288,43768,12,0
1338656,48183,1,1
1371693,18370,2,1
2163126,29672,8,1
3184542,10613,6,0
3267157,1062,6,1
166272,18027,12,1
2665513,48845,12,1
1256187,31888,13,1
1365391,42768,19,1
2796075,41273,17,0
2773900,22124,2,1
2661207,8048,1,1
2013242,5271,1,0
2261907,38988,9,0
3316698,35689,2,0
2355779,12341,7,1
1190741,38074,9,1
2424487,32740,6,0
1405140,397,10,1
2830613,7948,4,0
287663,45747,5,1
1540047,15290,12,0
2080150,7503,11,1
1763357,24838,2,1
1779097,31701,6,0
753544,49235,3,1
300350,26914,35,0
2244165,39448,3,0
145025,28199,9,1
1400111,17794,1,1
3350981,45061,6,0
2834292,43122,7,0
3190575,16797,2,1
2337041,11520,1,1
1139616,29447,2,1
2894799,40519,7,1
1091712,25852,6,1
3236192,49075,11,0
2485534,12771,4,0
441186,45572,7,0
759740,4514,2,1
1903766,8903,10,0
2266351,34969,7,1
1738004,8277,1,0
514331,17592,24,0
2588432,12955,25,1
106790,8021,4,1
3326394,31717,29,1
2274757,49235,4,0
1577829,45763,4,1
1526289,19005,32,0
2754800,48679,11,0
2572376,8025,9,1
2224123,5922,6,1
403179,17634,17,0
828426,7781,5,1
1091712,45763,5,0
2269764,41722,21,1
514882,16772,8,0
2471799,16797,5,1
756864,33845,8,1
650651,47144,2,0
2544855,123,5,0
1481063,48210,6,1
1576736,7600,26,0
1054900,39618,13,0
1171284,20682,1,1
2816373,16797,3,1
1613587,39411,13,1
2866522,1710,1,1
2676633,26165,4,1
921032,4799,11,1
1190582,31371,4,0
905807,17461,8,1
2556536,39157,27,1
3286070,21504,9,0
2281494,5450,7,1
873307,45007,5,0
2785197,44212,1,0
1355835,24583,29,1
1954808,15160,6,0
1336176,46676,20,1
3261850,27325,4,1
310272,9076,6,1
838752,8997,9,1
2288371,22142,1,0
3084119,35022,5,0
1027664,8048,1,1
1141716,31717,7,1
3413698,34126,22,1
2630498,11941,18,1
790403,4605,18,1
2331415,39170,1,1
61558,19660,1,0
1063342,2295,3,0
771747,37739,16,0
986576,28204,5,1
1838190,19678,1,0
1805081,21938,20,0
2282581,49496,21,1
1070034,47209,22,1
908496,38293,14,0
2711584,23537,4,1
449178,17638,10,1
1495301,34050,10,0
1693264,6348,14,0
1658400,41406,19,0
2242505,3717,5,0
556646,539,5,1
3361042,34358,9,1
88868,43182,3,1
1521827,23423,3,1
3334372,4920,12,1
1439603,30290,11,0
3000960,38563,31,0
1575548,29487,4,1
3163059,22922,12,0
1099441,35951,12,0
1600920,35108,3,1
214118,13851,21,0
2496833,24852,1,1
888990,21616,21,1
1061207,35352,1,1
2048045,38650,17,0
680209,45007,15,1
2769970,34969,4,1
2032722,37220,9,0
1714812,2238,2,0
3322644,47626,2,1
608190,48226,3,0
2507340,18503,4,0
414129,3318,1,1
1978740,3605,2,0
1296027,4920,2,1
1611529,13176,2,1
1733149,48624,4,0
2386766,22369,4,1
2955483,15984,18,1
2773900,16676,3,0
514882,45622,1,1
1717116,4942,1,1
228411,24184,12,1
29312,25513,7,1
1349364,21376,1,1
2878446,42701,8,1
502774,24852,4,1
996218,41357,5,1
1230161,13166,8,1
2369123,27690,14,1
1684050,15904,9,0
133354,7649,7,1
110580,42828,4,1
300350,39427,15,1
2869976,38028,13,1
214118,46352,18,0
1733750,40721,12,1
1160424,10130,3,0
465658,47209,1,1
1863965,27012,1,0
517945,38689,3,1
3221049,47766,16,0
1577409,27086,23,0
1764274,5769,2,1
1421558,28985,8,0
1143897,42719,8,1
3121414,23650,18,0
1054548,38562,6,1
456635,26940,7,1
2384861,41367,2,0
385210,25527,8,0
2041690,4920,4,0
2748367,7533,7,1
1818666,48679,8,0
217334,857,3,1
150480,34358,4,1
137211,19660,2,1
1956408,39877,7,1
3025339,43086,21,1
2287396,16759,7,1
1297422,19154,7,0
1659120,32035,9,1
2102829,10908,9,1
2295674,7314,8,1
2224123,21616,9,1
771747,20324,4,0
2653633,5785,6,1
1060957,10473,1,1
1000881,1408,20,0
3237290,10782,3,1
838752,27966,3,1
391053,21903,3,0
2749763,22557,1,0
41376,6774,1,1
2368528,2604,2,1
2925919,25980,30,1
650651,49075,3,1
1989898,35168,21,0
2612482,19019,7,1
2550931,4210,3,1
2528689,6873,18,0
2687178,47209,2,1
2869976,1614,19,1
2812622,10904,1,1
1616735,21938,40,0
2139866,14704,2,1
1434063,49383,8,1
3028479,16839,1,1
3321167,40604,4,0
1499348,24615,2,1
2210583,44632,14,1
1488067,36724,12,0
769376,35939,19,0
3243858,49235,1,1
1060367,39180,4,1
3000449,11408,13,0
566466,27104,7,1
2630498,38827,6,1
1888171,26369,20,0
2267100,21517,2,0
970829,22827,7,0
2625808,30391,19,1
1396268,10621,5,1
3222693,47788,16,0
3239348,46802,17,1
1538117,11422,7,1
3028479,5684,4,1
1735588,45013,10,1
689129,1516,3,0
1648815,15816,9,0
446689,45570,5,1
1817245,46667,12,1
2665513,6457,23,0
1667558,33787,8,1
3131722,14852,4,0
631759,24838,4,0
440365,7159,11,1
2081562,3298,9,1
3397759,21137,6,1
2771140,49215,7,1
79136,5322,5,1
2837977,31640,1,1
2181285,35383,2,1
388281,43961,3,1
2662158,19240,25,0
2251040,5876,2,1
3386657,43122,5,1
1905960,23888,4,1
3418279,9507,18,1
1290210,27695,18,1
2665513,27960,3,1
3330603,11712,2,1
1830289,24797,15,1
573921,18583,10,0
1913498,31081,1,0
1817342,48628,5,1
323074,47626,11,1
3295994,41065,7,1
2018522,22935,10,1
2220246,24320,13,0
1644241,34024,7,0
618735,27393,3,0
1122487,1890,4,0
1577409,49683,9,0
652693,17984,10,1
959205,38698,4,0
1698914,15795,6,1
2437021,23009,2,0
2387307,25435,3,1
1500697,19660,4,1
2564285,27104,11,1
3109639,9438,5,1
494332,15290,3,1
1577184,7364,14,1
217334,38739,20,0
1403307,3459,28,1
2975886,24852,3,1
1284203,14903,19,1
1555697,35951,3,1
2928509,26553,3,0
2945173,18465,4,0
2112315,49340,4,1
2817464,2855,12,0
1442449,36106,5,1
1417362,39303,15,0
1304239,27845,1,1
2919666,4605,18,1
1280598,38108,2,1
681045,18019,19,1
518627,34942,10,0
2698199,1463,1,1
757659,35992,14,0
1963123,11250,12,1
180087,36865,10,1
2876783,14573,9,1
1644241,35070,9,1
443664,20114,3,1
1234084,8424,3,1
559779,34325,2,0
865969,31242,21,1
2294656,35221,5,1
2914070,47912,6,1
2295674,28842,28,1
3388399,5322,3,0
2942088,27344,7,1
2548018,26209,8,1
129158,21938,5,0
1395279,33124,6,1
1636812,47209,21,0
3314688,329,3,1
2010851,11422,13,0
2894916,25844,1,1
385210,49652,7,0
1925550,34126,8,0
833288,42701,2,0
675301,48142,2,1
2063248,5077,15,0
1067973,2838,8,0
2167593,21945,14,0
1550297,8174,15,1
783439,24852,51,1
1257842,47029,6,0
2763915,27012,1,0
1317316,47209,3,1
559779,33731,1,1
2888560,16759,1,0
2623298,23909,4,1
328187,33000,12,0
2068407,43039,12,0
905807,24852,2,1
1835895,49023,6,1
3230918,45066,9,1
483486,13176,18,1
3409131,5111,26,1
2992169,12463,3,1
1081391,1463,2,1
1338472,8838,9,0
1005204,34668,4,0
2972514,35951,9,1
1705072,21064,6,0
1420644,23517,10,1
1762281,31504,22,0
3203974,25513,5,1
2136204,48679,32,0
1763649,20113,4,0
2708844,39984,23,0
457495,19678,1,1
610096,26209,14,1
2138086,890,5,1
332928,20995,12,0
238621,21497,9,1
2882456,47135,6,0
657572,36784,3,1
1536939,24852,7,0
2901063,14781,2,0
103710,27316,7,1
848665,18531,2,0
3246963,7948,6,1
1045947,26897,11,0
1989898,14161,4,1
1620007,24964,6,0
1244719,35306,4,1
3080767,44910,16,0
1988526,30021,12,1
2081925,3330,6,1
2944682,4663,6,0
1666464,1541,2,1
3133686,40688,2,1
2450787,45154,5,0
498596,26216,13,0
2789485,44632,3,1
2396863,4920,7,0
2097901,9932,2,0
1555697,43988,1,1
732952,29662,21,1
1557493,28079,14,1
2781237,32403,11,1
2081925,5575,3,1
534199,27966,5,0
1421558,4605,9,1
1411097,46979,22,1
1648363,20977,20,0
1008748,47672,13,0
1420644,436,11,0
2229154,20842,3,1
2953228,44008,2,1
1576736,20828,36,0
1278071,42623,2,0
604265,28439,13,1
184473,10301,5,1
1887172,25138,8,1
3025339,260,19,1
1955108,6104,1,1
453643,19459,18,1
1826359,2433,2,0
1564691,3481,7,0
913465,36114,4,1
2773817,28842,7,1
1871419,40342,25,0
42238,43739,1,1
2852531,15011,2,1
2665018,24852,6,1
573921,26790,9,0
2482871,27086,3,1
1307165,42585,14,1
2245309,10957,27,1
862218,23011,10,0
2884777,7469,5,1
2877499,30771,2,1
891240,21653,10,1
2679079,2132,7,1
1564691,27086,11,0
73751,25170,4,0
519720,41149,9,1
2707549,13431,1,0
2164528,28553,11,1
2648029,11919,1,1
2194017,22935,2,0
2787070,39275,7,1
1727432,24489,11,1
1534349,46667,16,0
3021088,12872,3,1
2664489,36011,7,1
811116,22475,22,1
3351373,19057,7,1
3027951,32717,19,1
1818403,8567,6,0
831292,21616,8,1
1721062,16797,6,0
2397146,3166,12,1
2676153,16595,3,1
1300442,43248,1,0
2806886,31215,7,1
3350435,41023,1,1
2877499,39889,5,1
726044,31634,13,0
1395032,37156,4,1
657572,37489,5,0
793458,40992,15,0
683286,29627,4,1
165351,24363,6,0
599011,33198,1,1
700820,24024,5,1
3315866,10193,1,0
63649,30489,7,1
1162861,30796,2,1
675410,9510,1,0
113729,1408,21,0
350582,172,2,1
39791,39046,9,0
555231,12756,4,0
1503291,47209,4,1
1557493,9366,19,1
3397963,8193,16,0
2211372,34551,17,1
498596,23687,14,1
570264,9076,9,1
3208314,13166,9,1
2517022,5991,16,1
2137071,26209,19,1
1131751,35221,5,1
1454013,11481,1,1
2592492,33572,7,0
3405385,28725,1,0
1678022,3919,1,1
2708844,13176,5,1
2226933,19536,1,0
1488731,26209,2,0
1492542,21903,2,1
2269764,45968,15,1
764296,18113,1,1
3202203,27086,1,0
1623570,27122,2,0
578257,31678,1,1
1355835,27845,2,1
2456313,45106,4,1
1840774,10390,10,1
1272333,8518,13,1
652693,27240,15,0
2557243,34878,22,0
1489228,29950,14,1
656499,31506,4,0
891240,7131,8,1
1561320,8555,9,0
1424807,43961,14,1
1524084,15623,2,0
833288,21267,1,1
388478,22124,14,1
3317334,9739,14,0
579236,5114,13,0
3284322,40706,15,1
2709791,39812,1,1
2578079,43789,10,0
166272,4870,15,1
3024721,44014,14,0
2180726,48487,8,0
3009500,36170,6,1
1190777,47291,7,0
782847,28842,24,0
1528513,4416,15,0
102028,432,2,1
356069,13042,1,1
2560889,23888,3,0
2730520,11960,3,1
2390104,11777,4,1
2336715,7035,9,0
2944552,6567,7,1
583005,31334,12,1
2082539,23400,6,0
3334372,39275,24,1
2136995,36488,29,0
1394039,31717,1,0
206747,29910,5,0
2433512,1215,14,0
1303188,47008,17,0
2584585,26882,1,1
2517022,25715,5,1
2370090,47766,4,1
951845,38400,14,1
1766760,43713,8,0
1201914,25806,14,0
3077071,32446,3,1
595726,37687,1,1
2147845,4962,9,1
191506,11352,5,1
1527773,21137,4,0
2996306,4455,1,1
689839,27344,19,1
2138086,22395,3,1
1737166,14947,2,1
3041736,33386,13,1
2292943,16797,2,1
3353350,8021,6,1
2681105,5212,5,1
1545584,34448,10,0
2180977,5450,9,0
3142896,16224,9,1
1902528,13605,4,0
374956,8193,2,1
2789149,15945,4,0
2990707,44632,12,1
610096,28842,10,0
936492,2893,21,1
374542,45188,5,0
2148176,24852,6,1
2416667,22035,2,1
1218793,9459,3,1
1644241,32030,8,0
610096,31506,19,1
3073001,34530,6,0
2353590,33733,11,1
3356599,7559,6,1
1063342,44949,7,0
1339513,37361,3,1
2227607,33731,3,1
706641,47734,7,0
45189,17122,1,0
217059,13031,1,1
2506102,18564,5,1
3035474,18644,7,0
2925919,24841,33,0
113729,41319,15,0
3359312,47209,14,1
246119,23219,5,1
1361365,43192,7,0
298801,8277,24,1
3312919,12078,4,1
233957,44375,5,0
2533515,29127,3,1
1880695,9755,3,0
1623548,41387,4,1
2852904,5451,1,1
2390337,10866,7,0
2876579,14565,3,1
246119,43713,30,0
175538,20574,1,1
252505,38596,1,0
717916,20708,23,1
2823045,17206,5,0
2082355,43154,26,1
3125639,39619,8,1
2665388,17170,14,1
1472280,22699,9,0
226156,19261,6,0
154318,16868,14,0
2250985,35182,16,0
2407073,2272,1,1
1449657,1700,7,0
2473430,23650,38,1
1925005,32935,2,1
265557,665,3,0
888990,46969,23,0
130006,8571,4,0
2073940,47884,4,1
3033500,1416,20,0
3359312,26209,17,1
1718342,44632,6,1
1227223,27156,18,1
936568,13780,10,0
110580,36772,17,0
3267157,3990,1,1
2786733,10761,11,1
1489667,17794,3,0
2730334,25466,1,1
3040238,48723,7,1
2204939,5785,2,1
1116683,37629,30,0
1977750,24231,4,1
1853184,29311,14,1
1782383,19366,31,0
2397739,18159,4,0
1036434,35510,11,0
2617243,9444,3,1
358760,45013,14,1
3236106,25230,5,1
2785563,1217,17,0
185135,12129,4,0
2705982,22915,12,0
1949434,16974,1,1
3104523,15269,10,1
2955715,3327,6,0
3226289,28745,5,1
2489477,9076,3,0
3147707,26452,9,1
1159106,17666,17,1
1782383,26800,10,0
2960963,10549,11,1
758566,24852,5,1
1762575,10326,7,1
1355835,30391,39,0
2136462,44712,19,1
525968,28199,8,0
2966362,21938,21,1
642561,32428,12,0
1635798,7116,25,0
522404,24413,12,0
3109703,47766,1,1
3404774,26209,3,1
1597685,43662,5,1
1123946,14010,6,1
3279847,34487,7,1
2852904,30016,3,0
1060367,30442,12,1
116933,42701,4,1
1207364,47626,7,1
3342349,48799,1,1
1263927,27662,13,0
3335433,30233,6,0
259282,29993,1,1
3387911,21137,2,1
1796492,27796,2,1
2008861,40469,3,1
2823045,3869,1,0
2704331,35951,11,0
1590523,38533,10,1
2220246,23537,3,0
923285,27966,6,1
3033500,10315,1,1
1341840,39108,13,0
2940421,27323,2,1
3282106,38453,4,1
3010366,15976,7,1
3382838,37646,17,0
1112414,35883,13,1
3104523,4595,4,0
389115,44795,12,0
999612,46526,4,1
1284203,459,2,1
157365,12078,4,1
259282,47626,8,0
2190751,18656,18,1
1022897,32134,1,1
1779108,41990,6,0
2371990,24830,12,1
778025,28556,6,0
1387068,30233,14,1
2194774,364,18,0
1864242,31717,5,1
2660237,45394,7,0
3008027,47766,2,1
663164,43867,18,1
1488731,42450,3,0
1894145,6343,25,0
328899,12276,21,1
729902,12206,7,1
2964954,11454,7,0
1268418,45279,4,1
514882,34221,6,0
1227223,42342,1,1
3418279,40706,10,1
2137071,21403,17,0
983583,28427,2,1
2036707,15535,9,1
1473441,15290,10,1
2345707,45100,3,1
482564,49198,5,1
1526289,3439,35,0
1718342,37496,3,1
1787831,49215,5,0
3349491,39984,7,0
1916455,8277,14,1
1414324,17828,13,0
2920083,3999,2,1
449178,43080,22,1
3103978,4605,6,1
60198,23801,4,1
718280,26080,16,1
577493,27156,4,0
2925845,35951,2,1
239636,38456,1,0
1749769,27122,18,0
388564,48753,7,0
2043534,44867,1,0
150329,46203,9,0
1499348,33819,3,1
2754800,37524,21,1
2970304,939,22,1
1733143,41605,7,1
252505,19057,7,1
2024553,5876,15,1
3308769,9124,2,1
726044,15872,8,0
1809339,19048,9,1
1034062,24964,7,1
518627,27571,7,0
3239951,20009,2,1
116932,8277,5,0
2136462,31343,4,1
1449657,5620,2,0
1968047,46667,6,0
873975,20114,2,1
1722880,38650,2,1
1766651,3957,3,1
2946568,49082,1,0
222331,21903,14,0
2739052,27966,2,1
1227265,23148,19,0
2972514,29180,1,1
3415690,43961,7,1
3339394,41400,1,1
3402985,27142,9,0
2565605,44359,14,1
3302561,24852,1,1
57068,21903,2,1
2235911,28985,1,0
2620958,820,1,1
1190142,39928,2,1
1927734,2962,4,1
2244165,9554,4,0
810499,669,12,1
1607397,22935,2,1
3033815,28632,8,1
347179,14579,1,1
1056399,2471,17,0
2526258,13249,2,1
880618,38739,4,0
3413698,24852,7,1
3267157,43772,7,0
3135473,47209,6,0
1464659,4462,10,1
1412344,28990,2,0
2221689,39947,7,0
2776896,40627,7,1
41376,35561,5,1
1227265,30391,23,0
2927938,24852,2,1
1456342,46709,6,1
2720594,5876,1,1
86827,19057,9,0
3082890,30695,12,1
628372,15030,3,0
3298200,45007,3,0
1927734,7562,8,0
2242113,47209,2,1
2569081,4472,11,1
1738253,27086,14,0
323074,38739,7,1
1411097,13512,11,1
2869976,34050,10,1
1842600,3970,3,0
521509,35752,11,0
1162618,13176,5,1
284047,44632,2,1
374956,43712,12,1
2021378,41950,1,1
1472280,24852,2,1
2450363,13497,6,0
1751684,38456,1,0
1613587,36717,5,1
2480609,44283,11,0
922868,3616,7,0
940275,13198,12,1
514331,28785,3,0
377188,16768,11,1
977817,5025,6,0
174685,47209,3,0
1232902,25270,14,0
680209,27966,18,1
1887238,23879,12,0
1727432,44632,5,1
2037789,33098,11,0
434839,31717,12,1
385526,24184,24,0
2882456,22533,7,0
1876256,23854,17,0
976941,42557,6,1
2315427,32478,8,1
2569081,24954,2,1
2295674,37508,5,1
1786343,33647,3,0
815201,723,9,1
3163362,26885,4,1
1403307,14971,24,1
1711489,21777,19,0
2622944,7557,1,1
522798,40427,5,0
1662008,29594,1,0
1686105,15613,2,1
1449657,41642,12,1
3080767,47626,5,0
73122,37866,3,1
557274,3007,23,1
1000881,278,13,1
3295994,26131,24,1
1346368,40229,3,0
304908,3491,3,0
2015438,14086,2,1
2510711,46969,12,1
3141121,49198,1,1
434034,33249,2,1
1387542,10365,2,1
1953790,39275,5,0
2729429,44042,1,1
1919192,15392,2,0
2270792,4269,6,1
239636,48034,23,0
1212584,48395,4,1
2548527,9047,8,1
2680250,11352,5,1
213808,4920,6,1
2123402,3142,16,0
217059,26369,15,1
1457040,34640,4,1
1838884,19678,12,0
2024457,47537,12,1
1029954,28985,7,1
2728571,47759,14,0
1590523,34720,18,0
271069,9076,14,0
3297824,3398,8,1
3062193,5994,11,0
1454710,17149,13,0
783439,47734,42,1
1783761,43086,20,0
835317,260,10,0
101963,43961,1,1
2447291,31727,9,1
2728389,4855,5,1
1658400,45787,8,1
2689537,21296,14,1
3240664,27086,8,0
2183652,10957,5,1
2795831,280,11,0
2664124,13015,1,0
2590950,21292,4,0
597717,30353,6,1
3186408,33731,25,0
859425,29487,6,0
1706489,34262,4,1
1198409,7751,3,1
2029393,35914,6,1
977817,6474,7,1
1439603,3481,4,0
3214338,14444,11,0
2893151,4799,6,1
1741341,28597,5,0
2098773,13512,7,0
2384861,36106,16,0
443341,43086,2,1
1315105,44359,7,1
1499348,5025,5,1
2173141,13304,7,1
1406847,9839,15,1
2281257,6567,2,0
1085241,25043,8,1
196100,5652,34,0
1830289,20244,13,0
2956721,18531,4,1
3182585,10108,3,1
328137,10699,12,0
1294352,42479,6,1
1261762,44449,8,0
1473441,47435,11,0
1496025,4792,2,1
2147927,22950,6,1
1839066,20708,12,0
2081562,130,13,0
1532304,14372,3,0
3186408,7806,14,1
348335,35561,1,1
665707,39216,9,1
1075590,12481,11,0
1735588,13740,7,1
2067931,29646,23,1
1657457,36574,4,0
1612421,23765,4,1
1423063,9852,2,0
2366276,42803,3,0
1651325,17300,1,0
1830289,33894,2,1
1131751,5194,9,1
3146808,43875,3,1
999612,21137,10,1
241599,30561,11,1
1816691,41960,11,1
2322101,38093,6,0
1554650,43654,7,1
1354983,2480,5,0
2648029,24810,8,1
1693799,10054,21,1
1119992,14901,5,0
2550215,14719,2,0
1524173,8349,11,0
2353590,10960,25,1
494518,36976,4,1
1812579,25093,10,0
1518272,19057,1,1
1725880,43713,12,1
332928,36695,11,0
2882456,40256,20,0
1612421,19125,5,0
504142,21290,10,0
1880695,35951,1,1
1627181,5025,1,1
1116683,22963,28,0
663164,5077,2,1
3186408,27413,32,0
2665388,34427,21,0
840275,25931,8,1
2216508,9666,12,0
3351729,13870,12,1
2929115,23543,7,1
2075436,21242,3,1
414129,37229,16,1
1532138,11462,4,0
87749,45741,4,1
820866,25318,4,0
158135,40055,1,0
3246963,162,3,0
2839062,4796,14,0
522404,2611,3,1
2659733,17526,1,1
3135473,47626,1,0
708824,31506,12,0
1946392,8174,10,0
1651019,19457,17,0
2350273,14084,1,1
2819185,49201,18,0
2745379,47386,15,0
1844833,27104,5,1
1259020,23087,8,0
1143717,28420,8,0
1661664,47209,3,1
2861329,24852,10,0
130592,34582,15,1
3159931,14947,4,1
3300865,20580,2,1
2781237,19766,15,0
478046,6184,1,1
2277893,13548,16,1
503120,22142,1,1
3344640,16101,12,0
509824,27104,10,1
521174,22963,7,1
3239951,3717,6,1
2149774,26201,16,1
605528,24838,6,0
2839062,16823,6,0
2216508,45374,10,1
665707,8174,21,0
1027673,38959,5,0
657572,17409,8,1
3366369,14084,2,0
3290296,43892,2,0
1557493,44289,30,0
2055774,7552,7,0
2974126,9554,17,1
2082355,29544,31,1
2394545,33787,4,1
1692372,47766,6,1
2625403,44910,7,1
1752418,8935,6,0
2040407,18722,1,1
3034547,45842,27,0
328899,19006,25,0
3244509,38164,17,1
3135473,39337,11,0
1952312,40279,2,1
2061928,6348,5,1
2377518,1025,10,1
1532304,35176,1,1
2662158,25371,8,1
2012874,11481,17,1
165163,5603,13,0
1903766,41787,5,1
2756537,31717,5,1
407460,46673,6,0
773487,19660,5,1
2564655,8277,5,1
2676633,8025,8,1
1989898,46847,8,1
3104523,7388,5,0
2287396,16869,5,1
214118,40310,19,0
1477105,25493,1,1
1355835,2726,26,1
2944986,25682,3,1
1604010,45200,2,0
1047784,4367,5,1
1371693,19366,10,1
618301,45123,8,0
1784000,20127,11,0
630802,14223,1,0
2262743,35140,2,1
27431,8955,2,0
1513945,10246,7,0
2813132,43662,2,1
2781248,41373,4,1
1411241,24852,1,1
663164,34368,5,1
1785392,44987,1,1
584013,10385,17,1
2288371,14493,9,0
661374,27845,8,0
565929,13176,23,1
774362,4920,9,0
2223362,39408,6,1
3366369,43961,4,0
2685683,14084,10,1
2816373,44782,12,0
1717719,19448,4,1
3290079,15872,6,1
3317334,45007,11,1
1785392,13802,11,0
2381192,14711,9,0
31254,38425,8,1
2406616,7010,8,1
712110,24118,5,1
180747,23734,5,1
1902528,11611,19,0
165351,41220,2,1
864886,30489,3,1
3409131,37286,29,1
126582,39530,5,0
790403,35004,14,1
431815,13049,12,1
863590,16616,11,1
1183871,19160,10,1
3208314,10246,11,0
2949496,44142,12,1
974593,47209,3,1
312055,11422,6,1
2895755,9517,5,0
2709752,5550,5,1
3000625,27845,10,1
1342932,19821,6,1
2479043,37521,1,0
1659066,7021,5,0
2369123,24838,11,1
802137,46470,2,1
2063370,43697,2,0
1246226,20323,3,0
3114264,12341,2,1
2125808,10504,8,1
3253052,35577,5,1
3018078,23554,21,0
3317334,8174,3,1
2364638,17795,4,1
2283843,24084,2,0
1682767,49235,5,1
2084417,30720,11,1
2270474,29473,4,0
836777,13176,2,1
196100,10369,3,1
936732,20378,13,0
2841495,48142,5,1
1492083,42840,3,0
414129,25830,15,1
917276,38293,6,1
1244719,21137,3,1
267895,12606,5,1
1397660,25741,1,1
865200,44801,6,0
